Image_ID,Latitude,Longitude,County,Total_Cropland(Ha),Total_Pastureland(Ha),Total_Forestland(Ha),Low_Damage_Cropland(Ha),Moderate_Damage_Cropland(Ha),High_Damage_Cropland(Ha),Low_Damage_Pastureland(Ha),Moderate_Damage_Pastureland(Ha),High_Damage_Pastureland(Ha),Low_Damage_Forestland(Ha),Moderate_Damage_Forestland(Ha),High_Damage_Forestland(Ha)
1,1.0300981362998551,36.430188200654655,Turkana,0.0,16.73,105.55,0.0,0.0,0.0,4.19,12.39,0.15,17.34,81.49,6.72
55,3.1214659492585133,35.61963831979362,Turkana,28.76,50.57,42.76,27.67,1.02,0.07,48.72,1.83,0.02,31.6,11.15,0.01
53,2.2048250333429538,35.80163699635624,Turkana,0.0,234.27,12.04,0.0,0.0,0.0,232.69,1.58,0.0,11.98,0.06,0.0
52,2.1911706410243372,35.79525895783898,Turkana,0.0,358.34000000000015,3.06,0.0,0.0,0.0,356.49,1.85,0.0,3.06,0.0,0.0
51,3.011512158482284,35.88769560057489,Turkana,0.0,64.76,3.25,0.0,0.0,0.0,59.43,5.33,0.0,3.0,0.25,0.0
56,2.2067114954396043,35.78349102761702,Turkana,0.0,161.58,2.17,0.0,0.0,0.0,161.11,0.47,0.0,2.15,0.02,0.0
54,3.1220049384289847,35.64631828373197,Turkana,0.03,225.45,99.61,0.03,0.0,0.0,215.91,9.51,0.03,91.45,8.16,0.0
50,3.147606924026391,35.871346262403904,Turkana,0.27,245.17,26.64,0.27,0.0,0.0,240.03,5.12,0.02,24.69,1.94,0.01
62,2.1539803882617887,35.78879108779333,Turkana,0.0,76.18,1.37,0.0,0.0,0.0,75.66,0.52,0.0,1.3,0.07,0.0
58,2.205543685570249,35.79022839224791,Turkana,0.0,234.78,10.27,0.0,0.0,0.0,233.93,0.85,0.0,10.22,0.05,0.0
57,2.1841637818082047,35.791575865174096,Turkana,0.0,368.17,0.1,0.0,0.0,0.0,365.15,3.02,0.0,0.1,0.0,0.0
61,2.901648199234466,35.244142531031656,Turkana,0.0,87.38,9.15,0.0,0.0,0.0,85.14,2.24,0.0,8.89,0.26,0.0
59,2.2200963931729856,35.75690089520708,Turkana,0.14,54.9,0.03,0.14,0.0,0.0,54.88,0.02,0.0,0.03,0.0,0.0
60,2.272558005765566,35.765255227349385,Turkana,0.0,321.61,0.08,0.0,0.0,0.0,321.1,0.51,0.0,0.08,0.0,0.0
64,2.271659690481446,35.72384289275148,Turkana,0.11,37.19,0.01,0.11,0.0,0.0,37.14,0.05,0.0,0.01,0.0,0.0
66,2.913416129456432,35.27657171278837,Turkana,0.2,124.68,34.29,0.2,0.0,0.0,122.79,1.89,0.0,28.27,6.0,0.02
63,3.1247897158097553,35.60023470965663,Turkana,75.60000000000002,0.87,1.92,71.15,4.45,0.0,0.8300000000000001,0.04,0.0,1.72,0.2,0.0
65,3.025076719272489,35.90072117219462,Turkana,0.0,5.8,2.24,0.0,0.0,0.0,5.24,0.56,0.0,2.05,0.19,0.0
69,1.9861750931882618,36.11802363942313,Turkana,170.73,3.15,0.58,169.70000000000005,1.03,0.0,3.15,0.0,0.0,0.58,0.0,0.0
70,2.234199943133662,35.748816057650004,Turkana,6.87,48.02,0.55,6.87,0.0,0.0,47.83,0.19,0.0,0.54,0.01,0.0
71,2.2664494618335524,35.71099698418857,Turkana,0.0,111.34,0.06,0.0,0.0,0.0,109.21,2.13,0.0,0.06,0.0,0.0
67,2.674823589994287,36.24818952409204,Turkana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,2.6136483191457476,36.23525378400072,Turkana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,2.2336609539631906,35.74989403599095,Turkana,0.0,181.75,0.0,0.0,0.0,0.0,180.96,0.79,0.0,0.0,0.0,0.0
72,2.1900926626833934,35.81457273644756,Turkana,0.0,247.34,1.36,0.0,0.0,0.0,240.87,6.47,0.0,1.24,0.12,0.0
73,2.2972616760788522,35.70884102750668,Turkana,46.34,168.88,0.0,46.25,0.09,0.0,168.63,0.25,0.0,0.0,0.0,0.0
78,2.6064617968727912,35.0370808580421,Turkana,0.0,410.53,30.7,0.0,0.0,0.0,287.19,123.07,0.27,18.83,11.47,0.4
76,2.5981074647304805,35.037440184155756,Turkana,0.0,350.23,74.13,0.0,0.0,0.0,280.95,69.17,0.11,49.65,24.42,0.06
77,2.601970220452194,35.04381822267301,Turkana,0.0,344.09000000000015,32.910000000000004,0.0,0.0,0.0,275.8,68.27,0.02,23.79,9.07,0.05
75,2.2739953102201564,35.72330390358101,Turkana,4.18,181.85,0.0,4.05,0.13,0.0,169.44,12.32,0.09,0.0,0.0,0.0
83,2.610863541764977,35.045255527127594,Turkana,0.0,396.0,31.99,0.0,0.0,0.0,285.75,108.87,1.38,16.04,15.16,0.79
80,2.5869683552073983,35.020731519871134,Turkana,0.0,314.29,58.71,0.0,0.0,0.0,223.84,88.97,1.48,27.9,30.04,0.77
81,2.6017007258669578,35.03438591218975,Turkana,0.0,364.24,28.82,0.0,0.0,0.0,239.97,123.85,0.42,16.31,12.4,0.11
82,2.6123008462195685,35.04444704337189,Turkana,0.0,397.38,33.61,0.0,0.0,0.0,272.81,123.29,1.28,16.84,15.83,0.94
79,2.6011617366964863,35.03384692301928,Turkana,0.0,383.82,39.24,0.0,0.0,0.0,277.97,105.61,0.24,24.05,15.13,0.06
84,2.6091567427251503,35.04489620101394,Turkana,0.0,421.15,37.78,0.0,0.0,0.0,314.42,105.19,1.54,22.56,14.74,0.48
85,2.205543685570249,35.799121713560695,Turkana,0.0,333.29,0.23,0.0,0.0,0.0,292.19,40.91,0.19,0.12,0.11,0.0
86,2.266179967248317,35.75465510699678,Turkana,0.0,349.66,0.95,0.0,0.0,0.0,335.99,13.67,0.0,0.9,0.05,0.0
87,2.2753427831463364,35.77100444516776,Turkana,3.12,401.6,2.46,2.99,0.13,0.0,386.57,15.03,0.0,2.43,0.03,0.0
89,2.232852470207483,35.72078862078547,Turkana,0.0,31.55,0.11,0.0,0.0,0.0,30.84,0.71,0.0,0.11,0.0,0.0
88,2.2169522896785674,35.71207496252951,Turkana,0.0,192.88,3.36,0.0,0.0,0.0,189.27,3.61,0.0,3.1,0.26,0.0
91,2.2154251536955636,35.79049788683315,Turkana,0.0,422.64,0.0,0.0,0.0,0.0,402.1,20.54,0.0,0.0,0.0,0.0
93,2.2750732885611002,35.76992646682682,Turkana,0.0,55.89,0.0,0.0,0.0,0.0,55.89,0.0,0.0,0.0,0.0,0.0
90,2.217311615792215,35.71207496252951,Turkana,0.0,230.9,4.17,0.0,0.0,0.0,226.71,4.19,0.0,3.89,0.28,0.0
92,2.2611494016572475,35.76444674359368,Turkana,0.0,437.26,2.4,0.0,0.0,0.0,391.41,45.85,0.0,2.13,0.27,0.0
95,2.279025875811226,35.722136093711654,Turkana,0.0,16.0,0.0,0.0,0.0,0.0,15.5,0.5,0.0,0.0,0.0,0.0
96,2.308939774772406,35.70102568453484,Turkana,0.32,15.36,0.0,0.32,0.0,0.0,15.33,0.03,0.0,0.0,0.0,0.0
94,2.270581712140503,35.72941244751303,Turkana,0.85,18.07,0.0,0.85,0.0,0.0,17.62,0.45,0.0,0.0,0.0,0.0
97,2.7923232291571205,35.18548254297865,Turkana,0.0,42.03,1.42,0.0,0.0,0.0,41.98,0.05,0.0,1.42,0.0,0.0
101,2.4189833970770476,35.443478692577784,Turkana,0.0,19.44,4.0200000000000005,0.0,0.0,0.0,18.6,0.84,0.0,3.82,0.19,0.01
99,2.2691444076859115,35.726627670132245,Turkana,0.0,16.65,0.0,0.0,0.0,0.0,16.19,0.46,0.0,0.0,0.0,0.0
100,2.4158392935826294,35.43377688750928,Turkana,0.0,8.13,1.04,0.0,0.0,0.0,7.65,0.43,0.05,0.97,0.07,0.0
102,2.4147613152416856,35.42021232671908,Turkana,0.22,4.87,30.47,0.22,0.0,0.0,4.59,0.28,0.0,30.37,0.1,0.0
98,2.8950904976603935,35.298221111135646,Turkana,0.0,153.31,1.83,0.0,0.0,0.0,146.85,6.45,0.01,1.4,0.43,0.0
106,2.2828886315329404,35.668506671249716,Turkana,0.0,143.72,0.29,0.0,0.0,0.0,142.88,0.84,0.0,0.29,0.0,0.0
103,2.428415707560302,35.4187750222645,Turkana,0.0,6.38,3.0,0.0,0.0,0.0,6.01,0.37,0.0,2.92,0.08,0.0
105,2.1808400152569627,35.759595841059436,Turkana,0.0,2.08,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0
104,2.2194675724741018,35.75690089520708,Turkana,0.06,4.8500000000000005,0.0,0.06,0.0,0.0,4.8,0.05,0.0,0.0,0.0,0.0
107,2.010609268916313,36.114430378286656,Turkana,1.1,111.2,4.19,1.07,0.03,0.0,107.75,3.44,0.01,4.1,0.09,0.0
110,2.191979124780045,35.80523025749271,Turkana,0.0,152.12,0.48,0.0,0.0,0.0,148.77,3.35,0.0,0.44,0.04,0.0
109,2.2389610141394956,35.72833446917208,Turkana,0.0,0.02,0.05,0.0,0.0,0.0,0.01,0.0,0.01,0.03,0.02,0.0
111,2.1883858636435667,35.80379295303811,Turkana,0.0,54.96,0.17,0.0,0.0,0.0,54.78,0.18,0.0,0.17,0.0,0.0
108,1.9516797862780724,36.03097688839195,Turkana,23.37,7.44,1.29,22.65,0.72,0.0,7.2,0.24,0.0,1.26,0.03,0.0
112,2.2733664895212735,35.73489217074615,Turkana,0.0,94.57,0.59,0.0,0.0,0.0,94.41,0.16,0.0,0.59,0.0,0.0
2,2.746958307309085,34.86711960628669,Turkana,0.0,26.36,6.22,0.0,0.0,0.0,23.53,2.82,0.01,5.54,0.67,0.01
115,2.2720190165950935,35.74710925861018,Turkana,0.0,121.0,0.89,0.0,0.0,0.0,120.86,0.14,0.0,0.89,0.0,0.0
113,2.2664494618335524,35.731927730308556,Turkana,0.1,56.16,0.14,0.1,0.0,0.0,56.1,0.06,0.0,0.14,0.0,0.0
114,2.273725815634921,35.73489217074615,Turkana,0.0,106.38,0.06,0.0,0.0,0.0,106.27,0.11,0.0,0.06,0.0,0.0
116,2.2564781621798264,35.73965324175198,Turkana,0.0,17.55,0.0,0.0,0.0,0.0,17.48,0.07,0.0,0.0,0.0,0.0
117,2.20419621264407,35.80055901801529,Turkana,0.0,123.02,0.01,0.0,0.0,0.0,122.42,0.6,0.0,0.01,0.0,0.0
120,2.281181832493113,35.80990149697013,Turkana,0.0,64.47,0.5700000000000001,0.0,0.0,0.0,59.28,5.03,0.16,0.43,0.12,0.02
118,2.290344648391132,35.79687592535039,Turkana,0.0,129.73,0.41,0.0,0.0,0.0,127.38,2.35,0.0,0.41,0.0,0.0
119,2.26034091790154,35.74333633441688,Turkana,0.0,31.6,0.04,0.0,0.0,0.0,31.54,0.06,0.0,0.04,0.0,0.0
123,2.2644731682084895,35.73022093126873,Turkana,0.4,73.84,0.0,0.4,0.0,0.0,73.51,0.33,0.0,0.0,0.0,0.0
4,1.1820032508444664,36.10275227959309,Turkana,0.58,104.63,15.57,0.53,0.05,0.0,100.46,4.17,0.0,14.34,1.23,0.0
122,2.290075153805896,35.79687592535039,Turkana,0.12,247.71,1.02,0.12,0.0,0.0,244.39,3.3200000000000003,0.0,1.02,0.0,0.0
121,1.9855462724893784,36.1080523397694,Turkana,101.82,9.25,5.5,85.28,13.73,2.81,7.84,1.18,0.23,4.16,1.07,0.27
124,1.9523086069769562,36.02944975240894,Turkana,25.62,10.68,0.96,24.66,0.94,0.02,10.31,0.37,0.0,0.89,0.07,0.0
127,2.2786665496975784,35.745492291098756,Turkana,0.0,271.03000000000003,0.68,0.0,0.0,0.0,269.79,1.24,0.0,0.68,0.0,0.0
125,2.236445731343961,35.751960161144424,Turkana,0.0,15.32,0.0,0.0,0.0,0.0,15.31,0.01,0.0,0.0,0.0,0.0
129,3.108979366809252,35.65988284452217,Turkana,0.01,219.44,4.0600000000000005,0.01,0.0,0.0,215.96,3.42,0.06,3.85,0.21,0.0
128,1.9811445275971926,36.072119728404616,Turkana,9.96,50.0,17.78,9.1,0.86,0.0,47.56,2.41,0.03,16.490000000000002,1.25,0.04
126,1.9516797862780724,36.030258236164656,Turkana,30.53,6.75,0.89,29.58,0.93,0.02,6.47,0.28,0.0,0.85,0.04,0.0
130,3.090563903484802,35.60957718861148,Turkana,20.51,0.0,0.0,20.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,2.7004255755916935,36.24818952409204,Turkana,0.04,77.66,4.94,0.04,0.0,0.0,75.60000000000002,0.93,1.13,4.93,0.01,0.0
131,2.6566776212550725,36.2666049874165,Turkana,0.48,57.0,19.68,0.48,0.0,0.0,55.34,1.29,0.37,19.05,0.45,0.18
133,2.63951979932839,36.23103170216537,Turkana,0.0,41.02,0.0,0.0,0.0,0.0,40.89,0.13,0.0,0.0,0.0,0.0
132,2.6436520496353397,36.24441659989874,Turkana,2.33,65.83,0.0,2.32,0.01,0.0,65.67,0.16,0.0,0.0,0.0,0.0
136,2.0205805685700398,36.127994939076856,Turkana,278.3,44.33,0.58,206.35,43.83,28.12,42.89,1.44,0.0,0.54,0.04,0.0
138,3.1203879709175695,35.60805005262847,Turkana,7.1000000000000005,5.43,6.73,5.58,1.39,0.13,4.67,0.74,0.02,5.87,0.8200000000000001,0.04
137,2.50010126723304,35.299927910175484,Turkana,0.0,17.2,0.17,0.0,0.0,0.0,17.2,0.0,0.0,0.17,0.0,0.0
139,1.950062818766657,36.01660384384603,Turkana,0.0,73.17,1.8,0.0,0.0,0.0,72.78,0.38,0.01,1.64,0.16,0.0
5,2.032887487962477,35.89964319385368,Turkana,0.0,355.13,50.2,0.0,0.0,0.0,350.78000000000014,4.3500000000000005,0.0,49.36,0.84,0.0
135,1.6761664886386152,36.051009319227816,Turkana,0.03,6.0600000000000005,0.36,0.03,0.0,0.0,5.99,0.07,0.0,0.35000000000000003,0.01,0.0
6,2.0926254543564253,35.952733627145136,Turkana,0.0,205.14,7.31,0.0,0.0,0.0,198.46,6.67,0.01,7.0,0.31,0.0
140,2.2114725664454378,35.77163326586664,Turkana,0.19,16.87,0.0,0.19,0.0,0.0,16.16,0.71,0.0,0.0,0.0,0.0
142,2.385566068507801,35.64712676748768,Turkana,1.16,124.01,4.26,1.15,0.01,0.0,122.9,1.11,0.0,4.09,0.17,0.0
141,2.381972807371323,35.6623981273177,Turkana,8.93,81.57000000000002,2.66,8.93,0.0,0.0,81.17,0.4,0.0,2.66,0.0,0.0
146,2.3589759360978633,35.65853537159599,Turkana,0.04,75.29,0.53,0.04,0.0,0.0,73.23,2.06,0.0,0.53,0.0,0.0
144,2.6167025911117543,36.20381274905654,Turkana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,2.2112030718602025,35.71737502270582,Turkana,0.0,1.18,0.0,0.0,0.0,0.0,1.15,0.03,0.0,0.0,0.0,0.0
143,3.1639562621973667,35.655211605044755,Turkana,37.0,28.7,0.15,36.81,0.19,0.0,28.23,0.44,0.03,0.15,0.0,0.0
149,2.7166850822342568,35.13320059344289,Turkana,0.0,15.0,0.5,0.0,0.0,0.0,14.99,0.01,0.0,0.5,0.0,0.0
150,2.88341239896684,35.24989174885002,Turkana,0.0,82.07000000000002,1.35,0.0,0.0,0.0,80.56,1.33,0.18,1.3,0.05,0.0
151,2.2161438059228598,35.72078862078547,Turkana,0.0,1.19,0.0,0.0,0.0,0.0,1.18,0.01,0.0,0.0,0.0,0.0
148,2.213359028542089,35.71881232716041,Turkana,0.0,1.71,0.0,0.0,0.0,0.0,1.7,0.01,0.0,0.0,0.0,0.0
147,3.0333412198863883,35.33325540721631,Turkana,0.0,29.02,0.0,0.0,0.0,0.0,28.99,0.03,0.0,0.0,0.0,0.0
159,2.0500453098891604,35.41661906558261,Turkana,0.0,30.01,4.48,0.0,0.0,0.0,30.01,0.0,0.0,4.48,0.0,0.0
153,2.1315225061588006,35.525494878017895,Turkana,0.19,6.47,0.0,0.13,0.06,0.0,6.04,0.38,0.05,0.0,0.0,0.0
152,3.1404204017534356,35.59601262782127,Turkana,26.42,28.83,0.39,25.73,0.59,0.1,28.09,0.74,0.0,0.39,0.0,0.0
156,1.1550537923208806,36.3507771295385,Turkana,0.0,4.23,0.28,0.0,0.0,0.0,4.23,0.0,0.0,0.25,0.02,0.01
7,2.6011617366964863,35.04238091821841,Turkana,0.0,266.88,12.72,0.0,0.0,0.0,258.64,8.24,0.0,11.07,1.65,0.0
158,2.3889796665874554,35.71297327781363,Turkana,0.0,1.63,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0
155,1.1666420594860223,36.36694680465264,Turkana,0.0,0.8200000000000001,0.19,0.0,0.0,0.0,0.79,0.03,0.0,0.19,0.0,0.0
157,3.257920040916269,35.676322014221554,Turkana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,2.3905966340988707,35.63940125604425,Turkana,0.0,7.17,0.49,0.0,0.0,0.0,7.15,0.02,0.0,0.49,0.0,0.0
160,-1.2666245506085252,35.51660155670511,Narok,34.5,87.34,38.19,34.01,0.49,0.0,86.55,0.79,0.0,37.79,0.4,0.0
161,-1.0832784011197312,35.86658519139807,Narok,31.28,0.0,0.07,25.15,5.5,0.63,0.0,0.0,0.0,0.07,0.0,0.0
162,-1.1166058981605653,34.816634287319175,Narok,0.0,1.44,52.92,0.0,0.0,0.0,0.94,0.42,0.08,45.93,6.3,0.6900000000000001
163,2.280373348737405,35.03196046092262,West Pokot,1.74,47.7,36.48,1.7,0.04,0.0,46.25,1.45,0.0,35.98000000000001,0.5,0.0
168,-0.01661883275621115,36.59987995782484,Nyandarua,72.79,27.77,1.73,56.1,12.58,4.11,24.47,2.09,1.21,1.41,0.09,0.23
164,2.4553651660838884,35.18018248280235,West Pokot,0.0,0.01,0.07,0.0,0.0,0.0,0.01,0.0,0.0,0.07,0.0,0.0
169,-0.01661883275621115,36.63329728639408,Nyandarua,249.64,14.76,0.0,155.39,67.65,26.6,12.29,1.82,0.65,0.0,0.0,0.0
165,-0.44987629428705633,35.19994541905298,Kericho,144.33,0.01,0.28,87.07000000000002,50.64,6.62,0.01,0.0,0.0,0.26,0.02,0.0
166,-0.3555531894545066,36.531877490816996,Nyandarua,295.58,0.29,2.69,187.85,78.94,28.79,0.23,0.06,0.0,1.85,0.56,0.28
167,-0.27551329763945726,36.48193116101994,Nyandarua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0.6695143812542794,36.60580883870003,Laikipia,1.14,9.41,0.23,1.13,0.01,0.0,8.99,0.42,0.0,0.23,0.0,0.0
172,0.3166561376521313,36.34987881425438,Laikipia,193.48,69.88,38.18,106.03,72.81,14.64,52.35,15.77,1.76,29.58,8.26,0.34
171,0.7855767159625215,36.50690432591847,Laikipia,0.0,0.26,3.86,0.0,0.0,0.0,0.25,0.01,0.0,3.24,0.61,0.01
177,0.4333472930592572,36.51660613098696,Laikipia,0.0,202.09,276.92,0.0,0.0,0.0,7.31,184.38,10.4,4.98,242.97,28.97
173,-0.03332749704083425,36.733279777516586,Laikipia,293.69,18.8,0.0,265.78000000000003,22.59,5.32,15.43,2.75,0.62,0.0,0.0,0.0
175,0.2667098078550859,36.51660613098696,Laikipia,345.67,111.35,4.71,52.02,272.21,21.44,3.1,106.09,2.16,0.52,4.19,0.0
176,0.23338231081425168,36.51660613098696,Laikipia,243.08,53.49,21.12,82.44,133.51,27.13,21.57,30.4,1.52,10.1,10.35,0.67
174,0.4001096275468349,36.366587478539,Laikipia,455.4,0.0,0.41,124.81,184.12,146.47,0.0,0.0,0.0,0.06,0.18,0.17
179,0.0334173285692462,37.01660841812789,Laikipia,2.58,231.44,124.85,2.42,0.16,0.0,200.92,30.52,0.0,98.14,25.82,0.89
178,0.3500734662213775,36.56664229231242,Laikipia,424.15,69.0,4.74,25.76,331.54,66.85,6.55,53.92,8.53,0.17,3.4,1.17
180,0.18334614948879432,36.54993362802779,Laikipia,0.0,333.2800000000001,150.28,0.0,0.0,0.0,37.96,282.76,12.56,17.94,118.68,13.66
181,0.2500909750988748,36.53331479527158,Laikipia,421.29,0.0,0.0,84.63,193.53,143.13,0.0,0.0,0.0,0.0,0.0,0.0
182,0.0334173285692462,36.983280921087044,Laikipia,45.64,127.73,9.61,45.32,0.31,0.01,114.9,12.15,0.68,7.69,1.58,0.34
8,2.2369847205144326,35.72833446917208,Turkana,0.0,10.49,0.0,0.0,0.0,0.0,10.44,0.05,0.0,0.0,0.0,0.0
183,-0.0666549940816685,38.11659548353224,Tharaka-Nithi,1.1,45.21,22.36,1.06,0.04,0.0,41.17,3.81,0.23,21.0,1.33,0.03
185,3.3008595114971815,37.039425626344524,Marsabit,0.0,82.87,10.67,0.0,0.0,0.0,73.76,8.92,0.19,6.65,3.86,0.16
184,-0.4665849585716795,37.183335734860464,Kirinyaga,3.73,23.27,278.95,2.8000000000000003,0.25,0.68,16.63,1.84,4.8,149.53,60.58,68.84
187,3.0969419420020508,37.38321088557706,Marsabit,0.2,129.32,10.14,0.2,0.0,0.0,123.42,5.9,0.0,9.21,0.93,0.0
186,2.660091219334727,36.69105895916297,Marsabit,0.0,11.15,10.75,0.0,0.0,0.0,6.3100000000000005,4.65,0.19,10.68,0.07,0.0
188,3.1233524113551647,37.416628214146314,Marsabit,35.88,338.39,51.93,31.84,3.7,0.34,280.72,50.34,7.33,10.59,15.66,25.68
191,3.145361135816093,36.82320113745695,Marsabit,3.0,25.57,0.03,2.92,0.08,0.0,25.21,0.36,0.0,0.03,0.0,0.0
189,3.3206224477478115,37.0723937972717,Marsabit,0.0,219.66,0.55,0.0,0.0,0.0,210.58,9.07,0.01,0.51,0.04,0.0
190,1.5905570420620245,37.802095302561995,Marsabit,3.0500000000000003,238.37,48.69,1.41,1.63,0.01,78.82000000000002,153.43,6.12,14.53,30.03,4.13
193,3.1554222669982313,36.81385865850211,Marsabit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,2.851522206380597,36.70821678108965,Marsabit,0.1,38.92,0.11,0.1,0.0,0.0,36.98,1.47,0.47,0.07,0.02,0.02
194,2.7517193783149185,36.721601678823035,Marsabit,9.89,6.99,0.11,9.87,0.02,0.0,6.98,0.01,0.0,0.11,0.0,0.0
196,3.1792276220273985,36.94411437469944,Marsabit,3.3200000000000003,310.88,4.05,2.31,1.01,0.0,262.2,48.48,0.2,3.84,0.21,0.0
9,2.253693384799056,35.73462267616091,Turkana,0.32,41.65,0.02,0.32,0.0,0.0,41.57,0.08,0.0,0.02,0.0,0.0
195,3.122274433014221,37.4240842310045,Marsabit,2.85,402.73,11.21,2.72,0.13,0.0,372.49,29.35,0.89,7.81,3.35,0.05
198,3.1894684162663607,36.9362990317276,Marsabit,5.26,365.17,1.53,4.64,0.62,0.0,262.93,86.97,15.27,0.6,0.76,0.17
10,2.2053640225134252,35.79741491452087,Turkana,0.0,129.19,6.84,0.0,0.0,0.0,129.0,0.19,0.0,6.84,0.0,0.0
199,3.1508408590492216,36.825985914837716,Marsabit,0.0,98.14,2.67,0.0,0.0,0.0,77.53,18.57,2.04,1.31,1.36,0.0
197,3.161171484816596,36.88877815319768,Marsabit,0.0,75.02,0.51,0.0,0.0,0.0,70.69,4.29,0.04,0.2,0.31,0.0
11,2.2412068023497946,35.72132760995595,Turkana,0.0,15.57,0.0,0.0,0.0,0.0,15.54,0.03,0.0,0.0,0.0,0.0
201,3.1303592705712964,36.90710378499371,Marsabit,0.0,11.77,0.93,0.0,0.0,0.0,10.5,1.27,0.0,0.93,0.0,0.0
200,3.321161436918283,37.06915986224888,Marsabit,0.0,342.76,2.27,0.0,0.0,0.0,332.44,10.2,0.12,2.09,0.18,0.0
202,3.193061677402839,36.91743441076109,Marsabit,0.0,94.87,0.08,0.0,0.0,0.0,85.3,9.57,0.0,0.04,0.04,0.0
203,2.6655709425678564,37.07320228102742,Marsabit,0.0,266.73,6.8900000000000015,0.0,0.0,0.0,157.69,105.4,3.64,3.54,3.31,0.04
205,3.1220049384289847,37.42740799755575,Marsabit,0.0,262.5,69.19,0.0,0.0,0.0,243.83,18.67,0.0,59.8,9.39,0.0
206,3.1670105341633734,36.891293435993205,Marsabit,0.0,65.12,1.07,0.0,0.0,0.0,59.68,5.3500000000000005,0.09,0.99,0.08,0.0
204,3.1680885125043163,36.89237141433415,Marsabit,0.0,424.05,23.86,0.0,0.0,0.0,324.52,94.31,5.22,15.54,7.86,0.46
12,2.276959750657751,35.74459397581464,Turkana,0.0,193.29,2.95,0.0,0.0,0.0,193.26,0.03,0.0,2.95,0.0,0.0
207,3.3222394152592267,37.06942935683411,Marsabit,3.97,374.65,1.48,3.71,0.26,0.0,367.59,7.0200000000000005,0.04,1.46,0.02,0.0
208,3.288103434462685,37.03053230503174,Marsabit,0.0,124.19,0.0,0.0,0.0,0.0,123.6,0.59,0.0,0.0,0.0,0.0
